CustomerID,LastPurchase,FirstPurchase,NumTransactions,TotalSpend,TotalItems,UniqueProducts,UniqueCategories,PrimaryCountry,Recency,CustomerLifespan,AOV,PurchaseFreqPerMonth,IsUK,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment,behavioral_entropy,p_alive,predicted_clv_12m,mu,alpha,beta,LastPurchaseObs,RecencyAtObsEnd,treatment,outcome,p_alive_imputed,clv_imputed,mu_imputed,alpha_imputed,propensity_score,iptw_weight,CATE,p1_score,p0_score,UpliftSegment,expected_orders,expected_orders_capped,CounterfactualCLV
16380,2011-10-09 15:40:00,2011-10-09 15:40:00,1,1780.59,1524,28,7,United Kingdom,60,0,1780.5899658203125,1.0,1,3,1,4,8,Potential Loyal,0.5153909144836697,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.09824205400231312,0.8830628637518363,-0.28532052,0.06132276,0.34664327,Lost Cause,90.0,90.0,0.0
16381,2010-11-09 09:56:00,2010-10-17 13:06:00,2,258.7,112,60,8,United Kingdom,395,22,129.35000610351562,2.0,1,2,2,1,5,Lost,0.7385380124915745,,,,,,2010-11-09 09:56:00,202,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.050070081309024475,0.8382817916726135,-0.41048887,0.018532777,0.42902166,Lost Cause,8.181818181818182,8.181818181818182,0.0
16382,2010-10-27 16:23:00,2010-06-07 12:42:00,2,353.1,167,42,8,United Kingdom,407,142,176.5500030517578,0.4225352112676056,1,2,2,2,6,Lost,0.7251717343320834,,,,,,2010-10-27 16:23:00,215,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.1869888619633846,0.9794563898924443,0.19217479,0.37784243,0.18566763,Persuadable,1.267605633802817,1.267605633802817,43.00790725169169
16383,2011-09-26 12:45:00,2010-02-04 13:18:00,7,2966.14,1614,238,9,United Kingdom,74,598,423.7342703683036,0.3511705685618729,1,3,4,5,12,Potential Loyal,0.8581863115752614,0.9327088552235162,1475.5473078197515,0.0116865940331446,7.27688464223594e-13,2.736247180556536,2011-03-16 13:00:00,75,1,1,0.9327088552235162,1475.5473078197515,0.0116865940331446,7.27688464223594e-13,0.2914533234913427,0.6988805046251578,-0.012576878,0.9853491,0.997926,Sleeping Dog,1.0535117056856187,1.0535117056856187,0.0
16384,2011-09-11 11:19:00,2010-04-28 14:01:00,4,1358.95,861,80,9,United Kingdom,89,500,339.73748779296875,0.24,1,3,4,4,11,Potential Loyal,0.7508291635022084,0.8942397755439966,907.339151850224,0.0079858276052194,7.504113304483638e-13,0.2900373251126127,2011-03-21 10:13:00,70,1,1,0.8942397755439966,907.339151850224,0.0079858276052194,7.504113304483638e-13,0.3341828669525938,0.6095197149206454,0.101662576,0.9601898,0.85852724,Persuadable,0.72,0.72,24.8677835329916
16385,2011-10-10 13:12:00,2010-03-18 12:45:00,5,1030.61,549,94,9,United Kingdom,59,571,206.1219970703125,0.2626970227670753,1,3,4,3,10,Potential Loyal,0.7619875341564996,0.7818731188115191,553.8088866359084,0.008756274961147,4.736037480095131e-13,0.7421706784699962,2010-12-08 12:56:00,173,1,1,0.7818731188115191,553.8088866359084,0.008756274961147,4.736037480095131e-13,0.3290314244277181,0.6190625899960385,-0.0010361075,0.9959692,0.9970053,Sleeping Dog,0.7880910683012259,0.7880910683012259,0.0
16386,2011-11-11 12:28:00,2010-11-17 11:19:00,3,1102.59,723,127,9,United Kingdom,28,359,367.5299886067708,0.2506963788300835,1,4,3,3,10,Loyal,0.7850785707370188,,,0.008355437329586,7.2405332151607495e-12,1.8100878640956115,2011-03-31 12:19:00,60,1,1,0.9202453727086484,0.0,0.008355437329586,7.2405332151607495e-12,0.2641403940751271,0.7711468990175538,-0.012235701,0.9587569,0.9709926,Sleeping Dog,0.7520891364902508,0.7520891364902508,0.0
16387,2011-01-21 11:34:00,2010-03-11 12:22:00,5,918.55,457,68,8,United Kingdom,322,315,183.70999755859376,0.4761904761904761,1,2,4,3,9,At Risk,0.5772691140090265,0.8603015906607752,719.4394420946232,0.0158244530079178,1.0576309201194977e-13,9.638764986858943,2011-01-21 11:34:00,129,1,0,0.8603015906607752,719.4394420946232,0.0158244530079178,1.0576309201194977e-13,0.3027719615967238,0.6727539918891652,-0.51520586,0.25640574,0.77161163,Lost Cause,1.4285714285714284,1.4285714285714284,0.0
16388,2010-02-24 10:20:00,2010-02-24 10:20:00,1,186.04999,83,13,6,United Kingdom,653,0,186.04998779296875,1.0,1,1,1,1,3,Lost,0.7638107313877596,,,,,,2010-02-24 10:20:00,460,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.08643967001980427,0.8716544798097281,-0.25063527,0.02289704,0.2735323,Lost Cause,90.0,90.0,0.0
16389,2011-10-17 14:41:00,2011-03-01 15:47:00,4,1382.07,1242,33,5,United Kingdom,52,229,345.5174865722656,0.5240174672489083,1,4,4,4,12,Loyal,0.558168669088709,,,0.017394767005962,1.044571805079677e-12,3.123018198545128,2011-05-18 13:55:00,12,0,1,0.9202453727086484,0.0,0.017394767005962,1.044571805079677e-12,0.3222395633132255,1.1749121239599642,-0.002462387,0.97965425,0.98211664,Sleeping Dog,1.5720524017467248,1.5720524017467248,0.0
16390,2010-06-21 10:11:00,2010-01-29 15:25:00,3,467.5,122,16,4,United Kingdom,536,142,155.83333333333334,0.6338028169014085,1,1,3,2,6,At Risk,0.4746749665783345,0.3778588501403362,191.4902435830254,0.0143537821107495,0.5946027744880356,0.9608825461026176,2010-06-21 10:11:00,343,0,0,0.3778588501403362,191.4902435830254,0.0143537821107495,0.5946027744880356,0.30259895555495425,1.1418235756118646,0.45713356,0.46436906,0.007235486,Persuadable,1.9014084507042253,1.9014084507042253,135.44996193492076
16391,2010-11-04 12:27:00,2010-05-27 11:27:00,4,1100.21,746,260,9,United Kingdom,400,161,275.052490234375,0.7453416149068324,1,2,4,3,9,At Risk,0.8182213414781407,0.594336257310125,651.7176525182927,0.0248383007292579,2.2210527163252386e-12,1.4166031693944752,2010-11-04 12:27:00,207,0,0,0.594336257310125,651.7176525182927,0.0248383007292579,2.2210527163252386e-12,0.28041477568396966,1.1066221585644522,0.10064335,0.117839135,0.017195782,Persuadable,2.2360248447204967,2.2360248447204967,61.89809702643643
16392,2011-03-15 12:11:00,2010-05-27 11:17:00,3,761.8,608,124,8,United Kingdom,269,292,253.9333292643229,0.3082191780821918,1,2,3,3,8,At Risk,0.6946902777514194,0.8851874426499231,752.0326555730805,0.0102726557567377,8.024900581195873e-13,1.1723154764720332,2011-03-15 12:11:00,76,1,0,0.8851874426499231,752.0326555730805,0.0102726557567377,8.024900581195873e-13,0.2610836925466185,0.7801752909555557,-0.03802421,0.035142407,0.073166616,Sleeping Dog,0.9246575342465753,0.9246575342465753,0.0
16393,2011-12-07 12:51:00,2009-12-01 12:13:00,23,5561.66,3132,313,9,United Kingdom,1,736,241.8113111413044,0.9375,1,5,5,5,15,Champions,0.765050020214888,0.9817740443816948,1771.9288675908083,0.0248661503339858,0.0007494321449428,0.0007494322359752,2011-05-08 13:07:00,22,0,1,0.9817740443816948,1771.9288675908083,0.0248661503339858,0.0007494321449428,0.1925600142156281,0.986214416208447,-0.015585959,0.9807835,0.9963695,Sleeping Dog,2.8125,2.8125,0.0
16394,2011-10-14 09:48:00,2011-02-23 10:58:00,5,1555.34,2604,61,8,United Kingdom,56,232,311.0679931640625,0.646551724137931,1,4,4,4,12,Loyal,0.4764016399036518,,,0.0214637155344895,1.4322034308602061e-13,2.6265515975781337,2011-04-14 17:07:00,46,0,1,0.9202453727086484,0.0,0.0214637155344895,1.4322034308602061e-13,0.3045142927322957,1.1449681077301825,-0.022434235,0.9689455,0.99137974,Sleeping Dog,1.9396551724137931,1.9396551724137931,0.0
16395,2011-10-10 12:50:00,2009-12-06 12:26:00,14,3537.0,2918,415,10,United Kingdom,60,673,252.6428571428572,0.6240713224368499,1,3,5,5,13,Champions,0.7964263126995992,0.8610575666080712,1265.0605374625816,0.0178336933594145,31.90791734665508,207.64783145658265,2011-01-20 10:43:00,130,1,1,0.8610575666080712,1265.0605374625816,0.0178336933594145,31.90791734665508,0.2936372578693076,0.6936825635627206,-0.0028656125,0.9957997,0.99866533,Sleeping Dog,1.8722139673105498,1.8722139673105498,0.0
16396,2010-08-20 14:17:00,2010-08-20 14:17:00,1,137.8,80,8,4,United Kingdom,475,0,137.8000030517578,1.0,1,1,1,1,3,Lost,0.4846102199484801,,,,,,2010-08-23 15:51:00,280,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.0989465317929363,0.8837532758052687,-0.3407539,0.029315121,0.37006903,Lost Cause,90.0,90.0,0.0
16397,2010-03-21 15:36:00,2010-03-21 15:36:00,1,127.880005,50,9,3,United Kingdom,627,0,127.8800048828125,1.0,1,1,1,1,3,Lost,0.3984032514682775,,,,,,2010-03-21 15:36:00,435,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10305357624455247,0.8877999099094516,-0.25654995,0.023438895,0.27998886,Lost Cause,90.0,90.0,0.0
16398,2011-07-08 15:16:00,2011-03-31 09:38:00,2,1705.8,758,75,9,United Kingdom,153,99,852.9000244140625,0.6060606060606061,1,3,2,4,9,Potential Loyal,0.731988748930146,,,,,,2011-04-27 16:19:00,33,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.17694541817627085,0.9675044301912822,-0.2325396,0.33761793,0.5701575,Lost Cause,1.8181818181818183,1.8181818181818183,0.0
16399,2011-11-20 16:12:00,2010-11-15 15:03:00,3,640.02,438,96,9,United Kingdom,18,370,213.34000651041663,0.2432432432432432,1,5,3,3,11,Loyal,0.7379511919085397,,,0.0081070586310683,6.408100365290147e-12,2.7932860335579197,2011-04-18 13:46:00,42,0,1,0.9202453727086484,0.0,0.0081070586310683,6.408100365290147e-12,0.27207226405629964,1.0939395696625571,-0.044659436,0.9387911,0.98345053,Sleeping Dog,0.7297297297297298,0.7297297297297298,0.0
16400,2011-09-06 12:27:00,2009-12-08 12:38:00,9,3159.44,2159,214,9,United Kingdom,94,636,351.04888237847223,0.4245283018867924,1,3,5,5,13,Champions,0.8071831834013419,0.6477450791026639,971.1105847348954,0.014128900187679,3.1238220410687297e-13,21.05623305997876,2010-11-09 14:11:00,202,0,1,0.6477450791026639,971.1105847348954,0.014128900187679,3.1238220410687297e-13,0.4023226492707891,1.3323391847325898,-0.0022404194,0.995706,0.99794644,Sleeping Dog,1.2735849056603774,1.2735849056603774,0.0
16401,2011-12-08 18:15:00,2010-06-02 13:13:00,23,6847.45,6033,109,8,United Kingdom,0,554,297.7152258831522,1.2454873646209388,1,5,5,5,15,Champions,0.4558816175175104,0.9800951973126544,3340.787110018252,0.0379128033388674,12.796385431415876,141.58457340973695,2011-05-13 12:44:00,17,0,1,0.9800951973126544,3340.787110018252,0.0379128033388674,12.796385431415876,0.16675681537681059,0.9556741283924204,-0.043690562,0.95288026,0.9965708,Sleeping Dog,3.7364620938628157,3.7364620938628157,0.0
16402,2011-03-20 12:25:00,2010-12-05 13:42:00,2,511.4,254,55,8,United Kingdom,264,104,255.6999969482422,0.5769230769230769,1,2,2,2,6,Lost,0.658907689623941,,,,,,2011-03-20 12:25:00,71,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.17138500031094775,1.1884998420325443,-0.351184,0.080520555,0.43170458,Lost Cause,1.7307692307692308,1.7307692307692308,0.0
16403,2011-01-31 13:39:00,2011-01-31 13:39:00,1,177.5,114,10,3,United Kingdom,311,0,177.5,1.0,1,2,1,1,4,Lost,0.4154061755611919,,,,,,2011-02-10 16:40:00,109,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10158106723211609,2.0052067904629136,-0.28049263,0.027690934,0.30818358,Lost Cause,90.0,90.0,0.0
16404,2011-09-30 14:55:00,2011-09-30 14:55:00,1,443.05,157,23,6,United Kingdom,69,0,443.0499877929688,1.0,1,3,1,2,6,Potential Loyal,0.6428968299386673,,,,,,2009-12-07 12:32:00,539,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.09529645480752387,0.880187723851879,-0.38587713,0.0042413697,0.3901185,Lost Cause,90.0,90.0,0.0
16405,2011-02-10 15:24:00,2011-02-02 17:08:00,2,167.25,187,3,1,United Kingdom,301,7,83.625,2.0,1,2,2,1,5,Lost,0.0,,,,,,2011-02-10 15:24:00,109,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.07175353819095749,2.838759605891859,-0.43460494,0.021876695,0.45648164,Lost Cause,25.71428571428571,25.71428571428571,0.0
16406,2011-11-21 11:57:00,2010-02-24 11:51:00,3,552.68,271,135,9,United Kingdom,18,635,184.2266642252604,0.1417322834645669,1,5,3,2,10,Loyal,0.7316468466377103,,,0.0047243514778169,3.688983842100701e-14,0.0094767063614446,2010-09-15 11:53:00,257,0,1,0.9202453727086484,0.0,0.0047243514778169,3.688983842100701e-14,0.26454580458614346,1.082744458008823,-0.024021924,0.9743516,0.9983735,Sleeping Dog,0.4251968503937008,0.4251968503937008,0.0
16407,2011-11-27 11:05:00,2010-10-03 13:56:00,14,2821.65,1484,120,10,United Kingdom,12,419,201.5464215959821,1.002386634844869,1,5,5,4,14,Champions,0.6704442867883355,0.978467848353504,1621.0214838654497,0.0285964797971554,10.83135690341986,130.90908633198347,2011-05-29 14:28:00,1,0,1,0.978467848353504,1621.0214838654497,0.0285964797971554,10.83135690341986,0.21211820383025073,1.010695967434341,-0.27103233,0.61065084,0.8816832,Lost Cause,3.007159904534606,3.007159904534606,0.0
16408,2010-04-27 14:08:00,2010-04-27 14:08:00,1,231.93001,227,45,6,United Kingdom,590,0,231.9300079345703,1.0,1,1,1,1,3,Lost,0.6725939768730427,,,,,,2010-04-27 14:08:00,398,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.08960680196324208,0.8746868451136423,-0.28573668,0.015280188,0.30101687,Lost Cause,90.0,90.0,0.0
16409,2011-11-03 16:45:00,2009-12-13 15:38:00,12,5709.04,3706,335,10,United Kingdom,35,690,475.7533365885417,0.5217391304347826,1,4,5,5,14,Champions,0.808982882680185,0.9616229323751112,2291.8111520414395,0.0173901108414471,5.460412415865245e-12,2.655554539325264,2011-04-11 17:12:00,49,0,1,0.9616229323751112,2291.8111520414395,0.0173901108414471,5.460412415865245e-12,0.2997465405113434,1.1371724672166228,-0.025600433,0.9710604,0.9966608,Sleeping Dog,1.565217391304348,1.565217391304348,0.0
16410,2009-12-05 14:51:00,2009-12-05 14:51:00,1,130.31999,348,5,3,United Kingdom,733,0,130.3199920654297,1.0,1,1,1,1,3,Lost,0.4089293246341955,,,,,,2009-12-05 14:51:00,541,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10252725794418571,0.8872792641920352,-0.254143,0.023438895,0.2775819,Lost Cause,90.0,90.0,0.0
16411,2011-11-20 13:23:00,2010-10-07 15:09:00,4,910.19,543,139,9,United Kingdom,18,408,227.5475006103516,0.2941176470588235,1,5,4,3,12,Loyal,0.7276929088932707,0.507648115160306,540.6042199910136,0.0091162217364963,0.0033892720892251,0.0373630933529721,2010-12-05 13:26:00,176,1,1,0.507648115160306,540.6042199910136,0.0091162217364963,0.0033892720892251,0.3863594853104567,0.527206018075716,0.1529721,0.8677224,0.7147503,Persuadable,0.8823529411764706,0.8823529411764706,30.713311333065583
16412,2011-10-17 12:35:00,2010-02-04 13:46:00,5,647.23,311,84,9,United Kingdom,53,619,129.44599609375,0.2423263327948303,1,4,4,3,11,Loyal,0.7872361646074124,0.7517691387594172,431.95589114987416,0.0080651625793404,4.3786428748132536e-14,0.2306385374682275,2010-11-11 11:52:00,200,0,1,0.7517691387594172,431.95589114987416,0.0080651625793404,4.3786428748132536e-14,0.33553900766199757,1.198428445591309,-0.0025755763,0.99563676,0.99821234,Sleeping Dog,0.7269789983844911,0.7269789983844911,0.0
16413,2011-10-14 12:08:00,2010-11-29 12:49:00,2,528.98,284,55,9,United Kingdom,56,318,264.489990234375,0.1886792452830188,1,4,2,2,8,Loyal,0.758384047921847,,,,,,2010-11-29 12:49:00,182,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.21067689823146357,1.0088504345299185,-0.04581958,0.30612034,0.35193992,Sleeping Dog,0.5660377358490566,0.5660377358490566,0.0
16414,2011-11-18 09:42:00,2010-01-14 10:21:00,5,559.71,202,58,9,United Kingdom,21,672,111.94200439453124,0.2232142857142857,1,4,4,2,10,Loyal,0.8367180132434887,0.9119515169319796,482.40201025584304,0.007429699945465,5.785928236489273e-13,2.6270033268792385,2011-03-04 13:27:00,87,1,1,0.9119515169319796,482.40201025584304,0.007429699945465,5.785928236489273e-13,0.2865056261743371,0.7109495492851651,-0.031907856,0.96592486,0.9978327,Sleeping Dog,0.6696428571428571,0.6696428571428571,0.0
16415,2011-10-26 13:35:00,2010-02-01 12:30:00,3,719.44,527,120,10,United Kingdom,43,632,239.8133341471354,0.1424050632911392,1,4,3,3,10,Loyal,0.849690432647518,,,0.0047464993943575,4.849844299942099e-14,0.2032664715685456,2010-05-05 11:51:00,390,0,1,0.9202453727086484,0.0,0.0047464993943575,4.849844299942099e-14,0.2684550333838691,1.088530426075017,-0.009896278,0.9886459,0.9985422,Sleeping Dog,0.4272151898734177,0.4272151898734177,0.0
16416,2011-11-13 12:50:00,2010-02-23 12:00:00,9,2972.88,2210,146,9,United Kingdom,26,628,330.3199869791667,0.4299363057324841,1,4,5,5,14,Champions,0.7726311420569159,0.713333057043424,801.5600826165318,0.0127396810346616,35.965371384832885,288.0000169489326,2010-11-14 13:24:00,197,0,1,0.713333057043424,801.5600826165318,0.0127396810346616,35.965371384832885,0.39202545224181334,1.3097735047296946,-0.0019894838,0.99566996,0.99765944,Sleeping Dog,1.2898089171974523,1.2898089171974523,0.0
16417,2010-08-04 09:08:00,2010-08-04 09:08:00,1,35.699997,6,1,1,United Kingdom,492,0,35.69999694824219,1.0,1,1,1,1,3,Lost,0.0,,,,,,2010-08-04 09:08:00,299,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.12479672532738452,0.9098560040255378,-0.20074777,0.023438895,0.22418667,Lost Cause,90.0,90.0,0.0
16418,2011-10-26 12:39:00,2010-10-13 12:31:00,5,1101.94,580,121,9,United Kingdom,44,378,220.38798828125,0.3968253968253968,1,4,4,3,11,Loyal,0.7205449416580064,0.908874877970944,970.1679166411114,0.01322731846199,1.9122290082827217e-14,12.34229299580918,2011-04-27 16:54:00,33,0,1,0.908874877970944,970.1679166411114,0.01322731846199,1.9122290082827217e-14,0.2880432084670607,1.1184793286248877,-0.75168324,0.22651368,0.9781969,Lost Cause,1.1904761904761905,1.1904761904761905,0.0
16419,2011-08-19 12:33:00,2010-02-09 13:26:00,8,1487.42,721,62,8,United Kingdom,112,555,185.9275054931641,0.4324324324324324,1,3,5,4,12,Potential Loyal,0.6514105333450356,0.9128776725283642,755.1275004016248,0.0126548266253256,0.9313953413668176,6.760563117244142,2011-03-11 11:18:00,80,1,1,0.9128776725283642,755.1275004016248,0.0126548266253256,0.9313953413668176,0.35824788300720567,0.5685757137948306,-0.01734364,0.9812029,0.99854654,Sleeping Dog,1.2972972972972974,1.2972972972972974,0.0
16420,2010-11-08 15:15:00,2010-11-08 15:15:00,1,75.0,120,2,2,United Kingdom,395,0,75.0,1.0,1,2,1,1,4,Lost,0.1956762467702946,,,,,,2010-11-08 15:15:00,203,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.11375401004315545,0.8985191055617268,-0.3119204,0.023438895,0.3353593,Lost Cause,90.0,90.0,0.0
16421,2010-11-28 13:31:00,2010-08-27 12:02:00,3,526.27,123,35,8,United Kingdom,375,93,175.42333984375,0.9677419354838708,1,2,3,2,7,At Risk,0.7245646438571679,0.5731794747289749,407.4432757097435,0.0322366602857982,1.2950149063881345e-12,0.7994644031553437,2010-11-28 13:31:00,183,0,0,0.5731794747289749,407.4432757097435,0.0322366602857982,1.2950149063881345e-12,0.19478484645096666,0.9889393545239584,0.033727523,0.041478336,0.007750812,Sure-Thing,2.903225806451613,2.903225806451613,17.17721047362741
16422,2011-11-22 14:00:00,2010-01-12 11:57:00,107,63387.02,66176,109,9,United Kingdom,16,679,592.4020516939253,4.727540500736377,1,5,5,5,15,Champions,0.6628134385659772,0.9940228252588632,24543.99930452615,0.1355193817188592,150.65894130379803,1132.3067431407103,2011-05-27 12:59:00,3,0,1,0.9940228252588632,24543.99930452615,0.1355193817188592,150.65894130379803,0.0010910883066927461,0.8043524789936274,-0.12957805,0.8648909,0.9944689,Lost Cause,14.18262150220913,14.18262150220913,0.0
16423,2011-11-15 09:21:00,2011-11-15 09:21:00,1,346.12,230,18,4,United Kingdom,24,0,346.1199951171875,1.0,1,4,1,2,7,Loyal,0.5185128326299107,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10219964548685102,0.8869554909404177,-0.3207658,0.013120561,0.33388636,Lost Cause,90.0,90.0,0.0
16424,2011-06-01 13:40:00,2010-11-22 11:24:00,2,443.06,212,10,4,United Kingdom,190,191,221.52999877929688,0.3141361256544502,1,2,2,2,6,Lost,0.5018320400937497,,,,,,2011-01-06 13:56:00,144,1,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.21860538440383276,0.9317750628686604,0.39628005,0.6069296,0.21064954,Persuadable,0.9424083769633509,0.9424083769633509,82.73207031293478
16425,2011-02-10 14:30:00,2011-02-10 14:30:00,1,302.7,199,21,4,United Kingdom,301,0,302.70001220703125,1.0,1,2,1,2,5,Lost,0.5549809102511046,,,,,,2011-02-10 14:30:00,109,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10110072289085915,2.0147338215988695,-0.30007163,0.027504157,0.32757577,Lost Cause,90.0,90.0,0.0
16426,2011-12-07 14:01:00,2011-03-08 15:45:00,10,1908.25,1243,211,10,United Kingdom,1,273,190.825,1.098901098901099,1,5,5,4,14,Champions,0.8179745732803455,,,0.0255906587682525,22.0192430926013,66.27849004606648,2011-03-08 15:45:00,83,1,1,0.9202453727086484,0.0,0.0255906587682525,22.0192430926013,0.23053739489581915,0.8835488311488807,-0.1599276,0.82710934,0.98703694,Lost Cause,3.296703296703297,3.296703296703297,0.0
16427,2011-03-21 17:10:00,2011-02-28 15:18:00,2,241.06,156,8,4,United Kingdom,262,21,120.52999877929688,2.0,1,2,2,1,5,Lost,0.5044433216254786,,,,,,2011-03-21 17:10:00,70,1,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.056096490404982824,3.6310835905380614,-0.39674687,0.037230987,0.43397787,Lost Cause,8.571428571428571,8.571428571428571,0.0
16428,2010-10-22 12:22:00,2010-07-30 12:10:00,3,657.33,594,120,9,United Kingdom,413,84,219.1100056966146,1.0714285714285714,1,1,3,3,7,At Risk,0.883194386538184,,,0.0238167947077806,79.93525956154107,159.99999937501963,2010-10-22 12:22:00,220,0,1,0.9202453727086484,0.0,0.0238167947077806,79.93525956154107,0.14395133788011436,0.9302145887731926,-0.58007467,0.25582713,0.8359018,Lost Cause,3.214285714285714,3.214285714285714,0.0
16429,2011-08-25 13:54:00,2011-08-25 13:54:00,1,284.55002,9,2,2,United Kingdom,105,0,284.5500183105469,1.0,1,3,1,1,5,Potential Loyal,0.151495854335375,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.1128666547601012,0.897620361669928,-0.37092122,0.016785167,0.3877064,Lost Cause,90.0,90.0,0.0
16430,2011-10-13 14:47:00,2010-01-27 12:45:00,6,1102.94,306,18,6,United Kingdom,56,624,183.8233235677084,0.2884615384615384,1,4,4,3,11,Loyal,0.3661123401307502,0.7637683482545697,558.3309392381977,0.0082085807512659,0.1592221734346103,0.9076101211766776,2010-11-23 14:53:00,188,0,1,0.7637683482545697,558.3309392381977,0.0082085807512659,0.1592221734346103,0.36566191340024357,1.2553383929256832,-0.0032938719,0.9924231,0.995717,Sleeping Dog,0.8653846153846154,0.8653846153846154,0.0
16431,2011-05-10 14:09:00,2011-02-15 14:02:00,3,642.81,453,51,7,United Kingdom,212,84,214.2699991861979,1.0714285714285714,1,2,3,3,8,At Risk,0.6742251291314538,,,0.0238145677163336,119.93526717199036,239.99999980562615,2011-05-10 14:09:00,20,0,0,0.9202453727086484,0.0,0.0238145677163336,119.93526717199036,0.15504388161406002,0.9424264016512761,-0.23667154,0.2692187,0.50589025,Lost Cause,3.214285714285714,3.214285714285714,0.0
16432,2011-10-06 13:59:00,2011-10-06 13:59:00,1,287.4,276,8,3,United Kingdom,63,0,287.3999938964844,1.0,1,3,1,1,5,Potential Loyal,0.3213829829710508,,,,,,2009-12-01 00:00:00,546,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.10447643250619931,0.889210494406339,-0.3238267,0.017095018,0.34092173,Lost Cause,90.0,90.0,0.0
16433,2011-11-11 14:09:00,2010-10-27 12:26:00,2,384.52,214,33,7,United Kingdom,27,380,192.259994506836,0.1578947368421052,1,4,2,2,8,Loyal,0.7008600186448484,,,,,,2010-10-27 12:26:00,215,0,1,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.21964779338437843,1.0204481354096169,-0.49456072,0.34324723,0.83780795,Lost Cause,0.47368421052631576,0.47368421052631576,0.0
16434,2011-11-10 14:28:00,2010-01-17 14:51:00,12,2741.74,1338,126,8,United Kingdom,28,661,228.47833251953125,0.5446293494704992,1,4,5,4,13,Champions,0.686413861258159,0.9797042901139128,1102.016863863313,0.0181273432580492,2.4625454333155777e-11,2.695024142485659,2011-03-27 11:51:00,64,1,1,0.9797042901139128,1102.016863863313,0.0181273432580492,2.4625454333155777e-11,0.29580159496707437,0.6886069894889572,-0.0038580298,0.9901439,0.9940019,Sleeping Dog,1.6338880484114977,1.6338880484114977,0.0
16435,2010-07-15 18:22:00,2010-07-13 13:29:00,3,1011.57,609,119,9,United Kingdom,511,2,337.19000244140625,3.0,1,1,3,3,7,At Risk,0.7271344442617378,,,1.3614874964908412,1.0069123018819911e-14,22.04028109716732,2010-07-15 18:22:00,319,0,0,0.9202453727086484,0.0,1.3614874964908412,1.0069123018819911e-14,0.032591011903343896,0.8231357822821158,-0.85477996,0.08469667,0.9394766,Lost Cause,135.0,90.0,0.0
16436,2010-02-09 13:19:00,2009-12-06 16:02:00,3,329.34,239,37,8,United Kingdom,667,64,109.77999877929688,1.40625,1,1,3,2,6,At Risk,0.7393144260425745,0.1007438049858168,40.641692642034485,0.0338717302916805,0.3733437677573635,0.9308335541726692,2010-02-09 13:19:00,475,0,0,0.1007438049858168,40.641692642034485,0.0338717302916805,0.3733437677573635,0.19513634405595717,0.9893712411075168,0.040105842,0.057971783,0.01786594,Sure-Thing,4.21875,4.21875,18.574393886938445
16437,2010-11-23 16:59:00,2010-10-06 12:34:00,2,301.25,197,17,5,United Kingdom,380,48,150.625,1.25,1,2,2,2,6,Lost,0.315169705112474,,,,,,2010-11-23 16:59:00,188,0,0,0.9202453727086484,0.0,0.0158648860999588,1.489627223352277e-11,0.12125391682476269,0.9061877707907725,-0.3289058,0.03349323,0.362399,Lost Cause,3.75,3.75,0.0
