CustomerID,LastPurchase,FirstPurchase,NumTransactions,TotalSpend,TotalItems,UniqueProducts,UniqueCategories,PrimaryCountry,Recency,CustomerLifespan,AOV,PurchaseFreqPerMonth,IsUK,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment,behavioral_entropy
16681,2011-09-28 11:11:00,2010-03-08 14:10:00,7,1921.84,1492,22,5,United Kingdom,72,568,274.54856654575894,0.36971830985915494,1,3,4,4,11,Potential Loyal,0.5062452786777638
16682,2011-12-05 12:13:00,2011-06-05 11:02:00,5,1028.0,1040,15,6,United Kingdom,4,183,205.6,0.819672131147541,1,5,4,3,12,Loyal,0.5594944568489119
16683,2010-06-24 10:36:00,2010-06-24 10:36:00,1,320.25,190,18,7,United Kingdom,533,0,320.25,1.0,1,1,2,2,5,Lost,0.6862090560249068
16684,2011-12-05 14:06:00,2009-12-07 12:56:00,55,147142.77,104810,184,10,United Kingdom,3,728,2675.3230113636364,2.2664835164835164,1,5,5,5,15,Champions,0.7673689277983544
16685,2011-10-09 13:58:00,2011-10-09 13:44:00,2,324.24,396,60,7,United Kingdom,60,0,162.1199951171875,2.0,1,3,2,2,7,Potential Loyal,0.6633508439404943
16686,2011-10-23 13:49:00,2009-12-06 15:48:00,16,5070.92,3510,549,10,United Kingdom,46,685,316.9324951171875,0.7007299270072993,1,4,5,5,14,Champions,0.7801828687787454
16687,2010-11-14 11:46:00,2010-11-14 11:46:00,1,157.63,141,8,4,United Kingdom,390,0,157.6300048828125,1.0,1,2,2,1,5,Lost,0.46909824009276624
16688,2011-12-08 15:24:00,2011-10-10 12:23:00,4,1260.86,804,52,9,United Kingdom,0,59,315.2149963378906,2.0338983050847457,1,5,4,4,13,Champions,0.8087601341923282
16689,2011-09-25 11:39:00,2011-09-18 13:29:00,2,422.6,330,12,5,United Kingdom,75,6,211.3000030517578,2.0,1,3,2,2,7,Potential Loyal,0.5555932376088067
16690,2011-09-28 15:02:00,2010-09-14 15:00:00,4,353.03,209,12,5,United Kingdom,71,379,88.25749969482422,0.316622691292876,1,3,4,2,9,Potential Loyal,0.316748690985182
16691,2010-10-17 15:03:00,2010-05-27 14:55:00,2,178.83,92,11,5,United Kingdom,417,143,89.41500091552734,0.4195804195804196,1,1,2,1,4,Lost,0.5297963821063086
16692,2011-03-28 14:46:00,2010-09-24 11:31:00,4,1764.7,877,2,2,United Kingdom,255,185,441.17498779296875,0.6486486486486486,1,2,4,4,10,At Risk,0.19948134288766353
16693,2011-10-02 11:10:00,2010-02-21 12:42:00,5,1199.46,688,149,10,United Kingdom,68,587,239.8919921875,0.2555366269165247,1,3,4,3,10,Potential Loyal,0.7583578570887973
16694,2009-12-16 15:45:00,2009-12-16 15:45:00,1,98.299995,26,3,2,United Kingdom,722,0,98.29999542236328,1.0,1,1,2,1,4,Lost,0.11777604826287537
16695,2010-05-27 12:36:00,2010-05-27 12:24:00,2,193.15,185,30,7,United Kingdom,561,0,96.57499694824219,2.0,1,1,2,1,4,Lost,0.49081262852124163
16696,2011-07-27 14:23:00,2011-04-05 15:20:00,4,657.9,146,7,2,United Kingdom,134,112,164.47500610351562,1.0714285714285714,1,3,4,3,10,Potential Loyal,0.1940722452132191
16697,2011-04-12 17:12:00,2011-04-12 17:12:00,1,112.75,27,20,5,United Kingdom,240,0,112.75,1.0,1,2,2,1,5,Lost,0.5051580426538045
16698,2011-04-27 10:52:00,2011-03-31 13:33:00,2,1998.0,840,4,2,United Kingdom,226,26,999.0,2.0,1,2,2,4,8,Lost,0.21146350288903804
16699,2010-11-24 14:38:00,2009-12-04 13:31:00,7,994.6,640,51,8,United Kingdom,379,355,142.08571079799108,0.5915492957746479,1,2,4,3,9,At Risk,0.6419460697297045
16700,2011-12-01 11:00:00,2009-12-02 10:51:00,25,9167.71,6882,263,10,United Kingdom,8,729,366.7083984375,1.02880658436214,1,5,5,5,15,Champions,0.7128589802464356
16701,2011-12-01 11:10:00,2009-12-01 19:19:00,26,9916.7295,11046,154,10,United Kingdom,8,729,381.4126727764423,1.0699588477366255,1,5,5,5,15,Champions,0.813539831150004
16702,2010-10-20 14:10:00,2009-12-07 16:40:00,4,1109.53,690,83,7,United Kingdom,414,316,277.38250732421875,0.379746835443038,1,1,4,3,8,At Risk,0.62143166467217
16704,2010-03-31 14:02:00,2010-02-05 14:14:00,2,695.66003,455,50,8,United Kingdom,617,53,347.83001708984375,1.1320754716981132,1,1,2,3,6,Lost,0.6202180819620152
16705,2011-12-09 12:08:00,2009-12-09 13:34:00,42,43515.05,22301,399,10,United Kingdom,0,729,1036.0726376488096,1.728395061728395,1,5,5,5,15,Champions,0.8432945424250525
16706,2011-11-02 13:50:00,2011-08-17 15:53:00,3,531.35,249,108,8,United Kingdom,36,76,177.11665852864584,1.1842105263157896,1,4,3,2,9,Loyal,0.6734396573491174
16707,2010-11-04 14:39:00,2010-03-09 15:16:00,4,551.11,402,64,8,United Kingdom,399,239,137.77749633789062,0.502092050209205,1,2,4,2,8,At Risk,0.691110633700884
16708,2011-10-25 12:20:00,2011-10-25 12:20:00,1,656.63,285,27,6,United Kingdom,45,0,656.6300048828125,1.0,1,4,2,3,9,Loyal,0.6974424135984939
16709,2011-09-16 10:56:00,2009-12-09 13:16:00,14,9087.46,3276,220,10,United Kingdom,84,645,649.1042829241071,0.6511627906976745,1,3,5,5,13,Champions,0.7757745700515051
16710,2011-11-20 14:50:00,2009-12-04 13:41:00,22,6349.09,4399,541,10,United Kingdom,18,716,288.59499289772725,0.9217877094972067,1,5,5,5,15,Champions,0.8238342990218144
16711,2011-12-06 16:32:00,2009-12-02 13:22:00,9,2868.48,1212,26,6,United Kingdom,2,734,318.7199978298611,0.36784741144414174,1,5,5,4,14,Champions,0.6283398965095525
16712,2011-11-30 13:48:00,2010-11-03 15:45:00,13,4259.34,2090,300,10,United Kingdom,8,391,327.6415264423077,0.9974424552429667,1,5,5,5,15,Champions,0.8049960313576476
16713,2011-11-21 12:36:00,2009-12-15 12:49:00,32,14560.689,8683,541,10,United Kingdom,18,705,455.02154541015625,1.3617021276595744,1,5,5,5,15,Champions,0.8433375551464404
16714,2011-01-26 13:46:00,2010-02-07 11:17:00,3,1514.8,848,94,10,United Kingdom,316,353,504.933349609375,0.254957507082153,1,2,3,4,9,At Risk,0.6858469209997572
16715,2011-09-22 18:15:00,2010-05-26 12:35:00,2,625.52,1174,27,6,United Kingdom,77,484,312.760009765625,0.12396694214876033,1,3,2,3,8,Potential Loyal,0.7189439964912083
16716,2011-03-18 10:03:00,2010-03-19 11:05:00,3,2149.68,912,7,3,United Kingdom,266,363,716.5599772135416,0.24793388429752067,1,2,3,4,9,At Risk,0.39009669115069007
16717,2011-11-16 12:16:00,2009-12-07 15:55:00,14,6986.23,3226,274,10,United Kingdom,23,708,499.0164271763393,0.5932203389830508,1,4,5,5,14,Champions,0.8647633477584779
16718,2010-12-05 13:03:00,2009-12-06 13:07:00,5,3647.53,2343,123,9,United Kingdom,368,363,729.506005859375,0.4132231404958678,1,2,4,5,11,At Risk,0.7461908120075315
16719,2011-11-25 09:27:00,2009-12-13 10:59:00,14,3968.3,2486,203,10,United Kingdom,14,711,283.4500034877232,0.5907172995780591,1,5,5,5,15,Champions,0.7818105634401662
16720,2011-11-13 16:22:00,2009-12-17 17:54:00,3,603.48,473,129,10,United Kingdom,25,695,201.15999348958334,0.12949640287769784,1,4,3,2,9,Loyal,0.8628228401046429
16721,2011-03-22 16:08:00,2011-03-22 16:08:00,1,292.47,172,37,6,United Kingdom,261,0,292.4700012207031,1.0,1,2,2,2,6,Lost,0.5780164534464323
16722,2011-11-22 13:28:00,2009-12-03 19:23:00,22,8989.08,8580,145,8,United Kingdom,16,718,408.5945490056818,0.9192200557103064,1,5,5,5,15,Champions,0.6656508687848283
16723,2011-09-09 13:01:00,2009-12-04 13:23:00,4,1301.63,1002,108,9,United Kingdom,90,643,325.4075012207031,0.18662519440124417,1,3,4,4,11,Potential Loyal,0.7687386013260523
16724,2010-10-31 11:40:00,2010-10-31 11:40:00,1,147.35,69,17,4,United Kingdom,404,0,147.35000610351562,1.0,1,2,2,1,5,Lost,0.445646245085301
16725,2011-02-10 16:52:00,2009-12-13 15:54:00,13,1880.66,783,241,10,United Kingdom,301,424,144.66615647536057,0.919811320754717,1,2,5,4,11,At Risk,0.7789591284459044
16726,2011-11-13 14:53:00,2010-10-24 16:09:00,7,2088.41,1356,150,9,United Kingdom,25,384,298.34427315848217,0.546875,1,4,4,4,12,Loyal,0.7271292245542134
16727,2010-12-10 13:48:00,2010-01-20 10:48:00,4,1437.42,1109,158,8,United Kingdom,363,324,359.3550109863281,0.37037037037037035,1,2,4,4,10,At Risk,0.7893312440914273
16728,2011-10-24 14:36:00,2011-03-20 13:28:00,4,1054.67,677,218,10,United Kingdom,45,218,263.6675109863281,0.5504587155963303,1,4,4,3,11,Loyal,0.6356017037477711
16729,2011-11-01 14:29:00,2011-04-12 14:22:00,21,7204.1,5753,231,10,United Kingdom,37,203,343.05238560267856,3.103448275862069,1,4,5,5,14,Champions,0.7336419342931809
16730,2011-10-18 14:11:00,2011-01-24 14:01:00,3,743.11,994,75,9,United Kingdom,51,267,247.70332845052084,0.33707865168539325,1,4,3,3,10,Loyal,0.720011127615954
16731,2010-03-01 15:05:00,2010-03-01 15:05:00,1,174.05,127,40,6,United Kingdom,647,0,174.0500030517578,1.0,1,1,2,1,4,Lost,0.6861648293183441
16732,2011-11-08 09:54:00,2009-12-08 13:04:00,4,4387.64,2414,199,10,United Kingdom,31,699,1096.9100341796875,0.17167381974248927,1,4,4,5,13,Champions,0.7743046837271094
16733,2010-06-28 10:12:00,2010-06-28 10:12:00,1,259.68,112,12,5,United Kingdom,529,0,259.67999267578125,1.0,1,1,2,1,4,Lost,0.5424351580784572
16734,2011-10-18 13:44:00,2011-08-17 15:00:00,3,650.51,346,44,8,United Kingdom,51,61,216.836669921875,1.4754098360655739,1,4,3,3,10,Loyal,0.7095211655090102
16735,2011-09-22 11:49:00,2009-12-08 09:24:00,14,6270.56,4281,178,9,United Kingdom,78,653,447.8971470424107,0.6431852986217458,1,3,5,5,13,Champions,0.8376328393892649
16736,2010-07-22 10:09:00,2009-12-03 16:12:00,5,2956.56,1050,116,8,United Kingdom,505,230,591.31201171875,0.6521739130434783,1,1,4,5,10,At Risk,0.7126184454994818
16737,2011-10-17 13:03:00,2010-05-11 09:53:00,2,835.2,576,1,1,United Kingdom,52,524,417.6000061035156,0.11450381679389314,1,4,2,3,9,Loyal,0.0
16738,2011-02-15 09:46:00,2011-02-15 09:46:00,1,3.75,3,1,1,United Kingdom,297,0,3.75,1.0,1,2,2,1,5,Lost,0.0
16739,2011-06-16 09:17:00,2010-06-21 09:38:00,2,786.43,391,33,5,United Kingdom,176,359,393.2149963378906,0.1671309192200557,1,3,2,3,8,Potential Loyal,0.510654030557288
16740,2010-11-09 13:34:00,2010-11-09 13:34:00,1,236.81,116,30,8,United Kingdom,394,0,236.80999755859375,1.0,1,2,2,1,5,Lost,0.7367188605045226
16741,2010-03-24 15:15:00,2010-03-24 15:15:00,1,173.06,81,11,4,United Kingdom,624,0,173.05999755859375,1.0,1,1,2,1,4,Lost,0.579777329058487
16742,2010-08-04 10:52:00,2009-12-16 17:22:00,13,2387.71,2599,50,8,United Kingdom,492,230,183.66999699519232,1.6956521739130435,1,1,5,4,10,At Risk,0.4200134852056885
16743,2011-11-10 13:13:00,2010-04-22 13:21:00,14,4253.26,3738,118,9,United Kingdom,28,566,303.8042689732143,0.7420494699646643,1,4,5,5,14,Champions,0.6207782208637936
16744,2011-11-28 13:06:00,2011-06-19 15:13:00,7,1304.76,805,198,10,United Kingdom,10,161,186.394287109375,1.3043478260869565,1,5,4,4,13,Champions,0.8614832910680345
16745,2011-09-14 11:58:00,2011-02-01 11:31:00,17,7194.3,6735,148,9,United Kingdom,86,225,423.19410615808823,2.2666666666666666,1,3,5,5,13,Champions,0.5209620826489573
16746,2011-12-05 12:33:00,2009-12-04 13:00:00,42,18058.8,11902,388,10,United Kingdom,4,730,429.97144717261904,1.726027397260274,1,5,5,5,15,Champions,0.7099494648112255
16747,2011-11-02 11:37:00,2011-10-03 10:18:00,2,836.06,583,34,8,United Kingdom,37,30,418.0299987792969,2.0,1,4,2,3,9,Loyal,0.6744531457812141
16748,2011-11-22 10:17:00,2009-12-10 12:28:00,14,3637.33,2127,55,7,United Kingdom,17,711,259.80929129464283,0.5907172995780591,1,5,5,5,15,Champions,0.20473890436863462
16749,2010-04-27 13:06:00,2009-12-15 14:05:00,2,4387.08,2078,53,7,United Kingdom,590,132,2193.5400390625,0.45454545454545453,1,1,2,5,8,Lost,0.48709517841319266
16750,2011-10-26 12:48:00,2011-04-21 16:53:00,5,623.93,214,74,9,United Kingdom,44,187,124.78599853515625,0.8021390374331551,1,4,4,3,11,Loyal,0.7966714651124355
16751,2011-11-09 10:48:00,2011-11-09 10:48:00,1,1764.72,1031,24,6,United Kingdom,30,0,1764.719970703125,1.0,1,4,2,4,10,Loyal,0.6638959387840029
16752,2010-12-02 12:18:00,2010-12-02 12:18:00,1,415.0,108,9,5,United Kingdom,372,0,415.0,1.0,1,2,2,2,6,Lost,0.6221979351240245
16753,2011-10-12 13:14:00,2011-10-12 13:14:00,1,223.92,189,34,8,United Kingdom,57,0,223.9199981689453,1.0,1,4,2,1,7,Loyal,0.7252648479932478
16754,2010-12-02 17:38:00,2010-03-08 11:32:00,29,67502.47,67831,38,7,United Kingdom,371,269,2327.6713362068967,3.2342007434944238,1,2,5,5,12,At Risk,0.7199070472796933
16755,2011-08-17 13:21:00,2009-12-09 14:25:00,7,2900.58,1999,219,10,United Kingdom,113,615,414.3685825892857,0.34146341463414637,1,3,4,4,11,Potential Loyal,0.8007341799900544
16756,2011-05-09 09:33:00,2010-03-09 15:56:00,7,1312.37,707,64,7,United Kingdom,214,425,187.48142787388392,0.49411764705882355,1,2,4,4,10,At Risk,0.7749241495847841
16757,2011-01-25 11:59:00,2010-10-26 15:09:00,2,270.48,180,13,4,United Kingdom,318,90,135.24000549316406,0.6666666666666666,1,2,2,1,5,Lost,0.4299170986910133
16758,2011-10-05 14:47:00,2011-10-05 14:47:00,1,369.34,203,22,5,United Kingdom,64,0,369.3399963378906,1.0,1,3,2,2,7,Potential Loyal,0.35822617263490614
16759,2011-12-02 12:42:00,2011-11-09 09:06:00,3,789.79,609,40,6,United Kingdom,7,23,263.26332600911456,3.0,1,5,3,3,11,Loyal,0.6788342318911055
16760,2010-10-05 15:55:00,2010-10-05 15:55:00,1,228.0,168,17,5,United Kingdom,429,0,228.0,1.0,1,1,2,1,4,Lost,0.4892751152556979
16761,2011-09-04 11:15:00,2011-09-04 11:15:00,1,316.62,341,13,4,United Kingdom,96,0,316.6199951171875,1.0,1,3,2,2,7,Potential Loyal,0.5484815311634615
16762,2011-11-20 11:43:00,2011-07-18 12:52:00,3,1501.38,618,51,7,United Kingdom,19,124,500.4600016276042,0.7258064516129031,1,4,3,4,11,Loyal,0.7204548691202578
16763,2011-05-25 11:52:00,2009-12-01 15:26:00,2,964.7,492,44,6,United Kingdom,198,539,482.3500061035156,0.11131725417439704,1,2,2,3,7,Lost,0.5927427901150923
16764,2011-12-06 11:41:00,2011-07-19 17:17:00,13,2791.75,1253,207,10,United Kingdom,3,139,214.75,2.805755395683453,1,5,5,4,14,Champions,0.7946684251582453
16765,2011-02-18 15:41:00,2010-11-22 13:42:00,2,454.75,311,52,8,United Kingdom,293,88,227.375,0.6818181818181819,1,2,2,2,6,Lost,0.7979538987126157
16766,2011-03-11 15:22:00,2011-03-11 13:34:00,2,1145.6,536,17,4,United Kingdom,272,0,572.7999877929688,2.0,1,2,2,3,7,Lost,0.4843337799590275
16767,2011-11-09 09:42:00,2010-04-28 16:49:00,15,8069.45,7118,208,9,United Kingdom,30,559,537.9633463541667,0.8050089445438283,1,4,5,5,14,Champions,0.7697751872195205
16768,2011-10-23 10:38:00,2009-12-07 11:47:00,9,1708.12,777,108,10,United Kingdom,47,684,189.79111056857639,0.39473684210526316,1,4,5,4,13,Champions,0.6427021061376349
16769,2011-03-24 13:41:00,2009-12-14 11:10:00,4,1141.75,301,76,7,United Kingdom,259,465,285.4375,0.25806451612903225,1,2,4,3,9,At Risk,0.6928237448529292
16770,2011-10-13 12:21:00,2010-08-22 16:08:00,9,1932.13,1120,202,8,United Kingdom,57,416,214.68111165364584,0.6490384615384616,1,4,5,4,13,Champions,0.7875059637686481
16771,2011-11-06 13:28:00,2009-12-09 11:52:00,10,3939.1,2296,302,10,United Kingdom,32,697,393.910009765625,0.430416068866571,1,4,5,5,14,Champions,0.8341908190646564
16772,2010-10-12 13:19:00,2009-12-18 10:50:00,3,3723.55,689,54,8,United Kingdom,422,298,1241.183349609375,0.30201342281879195,1,1,3,5,9,At Risk,0.5004314970549392
16773,2011-10-13 14:37:00,2009-12-06 15:01:00,3,421.24,252,53,6,United Kingdom,56,675,140.413330078125,0.13333333333333333,1,4,3,2,9,Loyal,0.5445529531768722
16774,2011-10-03 12:41:00,2010-02-16 16:53:00,8,1594.45,785,89,8,United Kingdom,67,593,199.30624389648438,0.40472175379426645,1,3,5,4,12,Potential Loyal,0.7569337942283534
16775,2011-11-29 15:22:00,2010-09-23 17:34:00,16,3056.89,1020,132,9,United Kingdom,9,431,191.0556182861328,1.1136890951276102,1,5,5,5,15,Champions,0.7101270685232927
16776,2011-10-10 13:04:00,2010-10-20 12:13:00,2,619.85,450,105,9,United Kingdom,59,355,309.92498779296875,0.16901408450704225,1,3,2,3,8,Potential Loyal,0.7548079387767985
16777,2011-09-20 13:41:00,2010-03-17 12:42:00,5,1307.76,475,125,9,United Kingdom,79,552,261.552001953125,0.27173913043478265,1,3,4,4,11,Potential Loyal,0.7498438649408615
16778,2011-09-26 13:48:00,2011-03-10 15:21:00,2,245.94,194,16,6,United Kingdom,73,199,122.97000122070312,0.3015075376884422,1,3,2,1,6,Potential Loyal,0.5842374658853448
16779,2011-12-07 14:54:00,2009-12-03 13:03:00,53,33268.24,19626,293,9,United Kingdom,1,734,627.7026090801887,2.166212534059946,1,5,5,5,15,Champions,0.7534347366529506
16780,2011-08-31 16:09:00,2010-10-28 19:41:00,3,605.55,355,73,6,United Kingdom,99,306,201.8499959309896,0.29411764705882354,1,3,3,2,8,Potential Loyal,0.4777525306144329
16781,2010-12-02 14:26:00,2010-02-08 13:56:00,2,934.25,305,36,7,United Kingdom,371,297,467.125,0.20202020202020202,1,2,2,3,7,Lost,0.5574410155876154
16782,2011-11-29 13:20:00,2009-12-09 11:58:00,38,10438.41,4285,575,9,United Kingdom,9,720,274.6950041118421,1.5833333333333333,1,5,5,5,15,Champions,0.8023832604286723
16783,2010-09-29 11:53:00,2010-09-29 11:53:00,1,391.95,163,25,5,United Kingdom,436,0,391.95001220703125,1.0,1,1,2,2,5,Lost,0.6053302199346726
16784,2011-11-20 12:20:00,2010-03-28 12:55:00,5,896.53,496,138,9,United Kingdom,19,601,179.306005859375,0.24958402662229615,1,4,4,3,11,Loyal,0.8568204492803914
16785,2010-10-26 10:36:00,2010-10-26 10:36:00,1,533.78,313,35,7,United Kingdom,409,0,533.780029296875,1.0,1,1,2,2,5,Lost,0.7217403863096917
16786,2010-11-11 08:25:00,2010-11-11 08:25:00,1,51.840004,72,1,1,United Kingdom,393,0,51.840003967285156,1.0,1,2,2,1,5,Lost,0.0
16787,2010-11-07 11:01:00,2010-01-10 11:12:00,4,1035.4299,474,102,9,United Kingdom,397,300,258.85748291015625,0.4,1,2,4,3,9,At Risk,0.7531167873878092
16788,2011-08-08 14:53:00,2010-02-07 12:40:00,5,1948.65,984,347,9,United Kingdom,122,547,389.7300048828125,0.2742230347349177,1,3,4,4,11,Potential Loyal,0.8086689602999044
16789,2011-12-01 15:12:00,2011-12-01 15:12:00,1,80.8,32,5,4,United Kingdom,7,0,80.80000305175781,1.0,1,5,2,1,8,Loyal,0.5828777954101945
16790,2011-12-06 11:53:00,2011-11-02 11:23:00,6,1545.62,898,88,8,United Kingdom,3,34,257.60333251953125,5.294117647058823,1,5,4,4,13,Champions,0.7272797831839387
16791,2011-11-10 19:12:00,2009-12-03 18:08:00,15,4025.94,1873,392,10,United Kingdom,28,707,268.39599609375,0.6364922206506365,1,4,5,5,14,Champions,0.8411751678191312
16792,2011-03-02 14:41:00,2010-01-04 13:47:00,5,623.46,324,90,8,United Kingdom,281,422,124.69200439453125,0.35545023696682465,1,2,4,3,9,At Risk,0.6242846236121374
16793,2011-10-13 15:08:00,2011-10-13 15:08:00,1,243.84,146,16,5,United Kingdom,56,0,243.83999633789062,1.0,1,4,2,1,7,Loyal,0.6505662306053037
16794,2011-12-08 17:54:00,2010-03-25 15:17:00,15,2088.89,1601,244,9,United Kingdom,0,623,139.259326171875,0.7223113964686999,1,5,5,4,14,Champions,0.7691240405473699
16795,2010-12-09 14:08:00,2010-01-25 13:14:00,3,2492.39,1459,306,9,United Kingdom,364,318,830.796630859375,0.2830188679245283,1,2,3,4,9,At Risk,0.7966689270607042
16796,2011-09-11 14:01:00,2011-09-11 14:01:00,1,305.62,186,18,5,United Kingdom,88,0,305.6199951171875,1.0,1,3,2,2,7,Potential Loyal,0.6537527157020524
16797,2010-11-11 19:14:00,2009-12-02 13:33:00,5,1827.77,909,289,9,United Kingdom,392,344,365.55400390625,0.436046511627907,1,2,4,4,10,At Risk,0.800963984984319
16798,2010-06-03 19:01:00,2009-12-10 19:35:00,3,845.76,208,140,10,United Kingdom,553,174,281.9200032552083,0.5172413793103449,1,1,3,3,7,At Risk,0.7654651809659172
16799,2010-10-03 14:28:00,2010-09-12 12:46:00,2,495.97998,176,81,9,United Kingdom,431,21,247.989990234375,2.0,1,1,2,2,5,Lost,0.6980055440371862
16800,2011-11-28 14:06:00,2011-11-28 14:06:00,1,1201.49,540,148,10,United Kingdom,10,0,1201.489990234375,1.0,1,5,2,3,10,Loyal,0.7124406918294761
16801,2011-06-29 15:33:00,2011-03-11 13:56:00,4,1619.73,499,72,9,United Kingdom,162,110,404.9324951171875,1.090909090909091,1,3,4,4,11,Potential Loyal,0.7960897280398872
16802,2010-01-29 13:44:00,2009-12-09 13:00:00,2,582.61,369,48,8,United Kingdom,678,51,291.30499267578125,1.1764705882352942,1,1,2,2,5,Lost,0.7616722484883899
16803,2011-10-05 14:28:00,2011-10-05 14:28:00,1,332.3,245,24,6,United Kingdom,64,0,332.29998779296875,1.0,1,3,2,2,7,Potential Loyal,0.6837896796618947
16804,2011-11-16 16:43:00,2011-03-14 15:48:00,3,536.99,246,59,8,United Kingdom,22,247,178.99666341145834,0.3643724696356276,1,4,3,2,9,Loyal,0.5043690694734426
16805,2011-06-19 11:23:00,2009-12-14 15:17:00,4,1082.24,1121,212,9,United Kingdom,173,551,270.55999755859375,0.2177858439201452,1,3,4,3,10,Potential Loyal,0.5870655470273575
16806,2011-08-28 15:27:00,2011-04-14 19:59:00,4,775.54,377,67,9,United Kingdom,102,135,193.88499450683594,0.8888888888888888,1,3,4,3,10,Potential Loyal,0.7648161531022809
16807,2011-07-20 12:00:00,2010-03-26 14:38:00,6,2123.88,1433,107,7,United Kingdom,142,480,353.97998046875,0.375,1,3,4,4,11,Potential Loyal,0.6173355397060615
16808,2011-09-01 19:34:00,2011-03-10 19:05:00,2,288.41998,196,21,6,United Kingdom,98,175,144.20999145507812,0.34285714285714286,1,3,2,1,6,Potential Loyal,0.6212876140227326
16809,2011-11-16 15:45:00,2010-04-13 15:34:00,9,1727.4299,1093,113,7,United Kingdom,22,582,191.93665907118054,0.4639175257731959,1,4,5,4,13,Champions,0.4279451374183426
16810,2011-05-31 15:32:00,2010-10-15 15:32:00,2,842.04,372,34,8,United Kingdom,191,228,421.0199890136719,0.2631578947368421,1,2,2,3,7,Lost,0.7866998494602122
16811,2011-12-05 11:39:00,2011-11-22 17:19:00,2,547.07,477,26,5,United Kingdom,4,12,273.5350036621094,2.0,1,5,2,2,9,Loyal,0.48660257311937727
16812,2010-12-14 12:35:00,2010-11-22 14:36:00,4,2392.0,1116,98,9,United Kingdom,360,21,598.0,4.0,1,2,4,4,10,At Risk,0.7465616560000271
16813,2011-12-01 14:03:00,2011-05-19 13:28:00,10,1679.23,1514,246,10,United Kingdom,7,196,167.922998046875,1.530612244897959,1,5,5,4,14,Champions,0.7734422723327039
16814,2011-11-25 13:27:00,2010-04-11 12:45:00,36,12489.81,5060,246,10,United Kingdom,13,593,346.93915473090277,1.821247892074199,1,5,5,5,15,Champions,0.6929776444186285
16815,2010-09-12 10:59:00,2010-06-21 12:05:00,2,407.22,237,65,8,United Kingdom,453,82,203.61000061035156,0.7317073170731707,1,1,3,2,6,At Risk,0.6532738308260043
16816,2011-08-28 14:16:00,2010-12-16 17:01:00,4,417.06,274,28,7,United Kingdom,102,254,104.26499938964844,0.47244094488188976,1,3,4,2,9,Potential Loyal,0.6849440934144811
16817,2011-12-07 11:03:00,2010-10-04 09:06:00,13,2804.9001,1565,107,9,United Kingdom,2,429,215.76154972956732,0.9090909090909091,1,5,5,4,14,Champions,0.7678192829494973
16818,2011-11-29 10:41:00,2011-05-18 11:42:00,11,3349.57,2164,172,8,United Kingdom,10,194,304.50636985085225,1.7010309278350515,1,5,5,5,15,Champions,0.7409759240928683
16819,2010-08-31 17:37:00,2010-08-31 17:31:00,2,182.59,253,17,6,United Kingdom,464,0,91.29499816894531,2.0,1,1,3,1,5,At Risk,0.5125099579918878
16820,2011-09-05 12:06:00,2011-09-05 12:06:00,1,497.61002,307,26,7,United Kingdom,95,0,497.6100158691406,1.0,1,3,2,2,7,Potential Loyal,0.7535700930832328
16821,2010-11-23 10:04:00,2010-11-23 10:04:00,1,113.35,13,7,3,United Kingdom,381,0,113.3499984741211,1.0,1,2,2,1,5,Lost,0.36068930864454074
16822,2010-01-22 14:22:00,2010-01-22 14:22:00,1,181.39,171,11,3,United Kingdom,685,0,181.38999938964844,1.0,1,1,2,1,4,Lost,0.3571359399724145
16823,2011-04-26 15:00:00,2009-12-02 09:57:00,7,2260.09,1168,149,9,United Kingdom,226,510,322.87001255580356,0.4117647058823529,1,2,4,4,10,At Risk,0.8231939833934676
16824,2011-11-24 12:38:00,2010-11-11 12:21:00,3,686.24,390,34,6,United Kingdom,15,378,228.74666341145834,0.2380952380952381,1,5,3,3,11,Loyal,0.6193496453430198
16825,2011-11-01 11:51:00,2010-06-23 13:14:00,5,1826.89,1297,48,8,United Kingdom,38,495,365.3780029296875,0.30303030303030304,1,4,4,4,12,Loyal,0.716704824405203
16826,2011-10-19 14:05:00,2011-10-19 14:05:00,1,341.7,158,22,7,United Kingdom,50,0,341.70001220703125,1.0,1,4,2,2,8,Loyal,0.8006709489146621
16827,2010-11-11 14:04:00,2010-04-29 19:07:00,5,387.18,124,9,3,United Kingdom,392,195,77.43599853515624,0.7692307692307693,1,2,4,2,8,At Risk,0.1418260068265381
16828,2011-08-19 13:24:00,2011-08-19 13:24:00,1,113.5,58,7,2,United Kingdom,111,0,113.5,1.0,1,3,2,1,6,Potential Loyal,0.2882523210506808
16829,2011-07-06 10:48:00,2010-11-16 18:11:00,2,513.32,215,25,5,United Kingdom,156,231,256.6600036621094,0.2597402597402597,1,3,3,2,8,Potential Loyal,0.4665087946918416
16830,2011-11-01 11:35:00,2009-12-13 12:11:00,4,1207.5,699,65,8,United Kingdom,38,687,301.875,0.17467248908296945,1,4,4,3,11,Loyal,0.7920517761861094
16831,2010-05-24 09:08:00,2010-05-24 09:08:00,1,91.8,48,6,3,United Kingdom,564,0,91.80000305175781,1.0,1,1,2,1,4,Lost,0.4699915470362015
